"Gene1","Gene2","Correlation"
"ADAM22","FZD4",0.143030930211967
"LHCGR","MRGPRF",0.143030278317468
"KANK3","RAB25",0.143026484776055
"CFL2","VANGL1",0.14301393127511
"CRYBG3","NTRK2",0.143005367412825
"CLIC5","GRIK1",0.14299858386278
"ELN","FKBP2",-0.142982071715364
"ADAM33","ITSN1",0.14298137268398
"ABCC4","KLK7",0.142979969626921
"PRRT3","SIGLEC7",-0.142970909328766
"CORIN","GAB2",-0.142964738302795
"CDH4","SRCIN1",0.142963007889378
"ALK","PIK3C2G",0.142947112678854
"ESAM","FFAR4",0.142940493910993
"CX3CR1","ESAM",0.142939114734672
"FGFR2","NOS1",-0.14293894866437
"DSEL","MPL",0.142928398894059
"GFRA2","SLC14A1",0.142925452066944
"OCA2","RHOJ",0.142916896730699
"FKBP2","GABRG1",-0.142897688460483
"CNR1","SHKBP1",-0.142896941296797
"EFNB1","ERMN",0.14288044767203
"CORIN","PLPPR5",0.142879341317215
"EPB41L2","SRCIN1",-0.142878743606489
"CRHR2","SLC13A3",0.14286360894467
"ANO2","OCA2",0.142861536894595
"GYPC","KISS1R",-0.142847430733761
"CCDC154","MET",-0.14284678324417
"DOK3","EFNB1",0.142840547428793
"CA9","MAS1L",-0.142836436525303
"CEACAM7","CRHR2",0.142833726037306
"CALCR","CLIC5",0.142833389280442
"CFL2","MCAM",0.142825512106344
"ICAM2","MCEMP1",0.142825295366718
"CDH8","PSD2",0.142811266325454
"AADAT","NRXN1",0.142805677030565
"LPAR6","SLC20A1",0.142801776713745
"PLEKHN1","TGFBR2",-0.142801467340644
"CXCR2","TNNI2",0.142800924553232
"CCDC69","ZBED3",-0.142799678800756
"PANX2","PTCH2",0.142792054937308
"CHRM3","CORIN",-0.142790736357112
"DSEL","SLC13A3",-0.142787765270539
"PCDHA5","PCDHB4",0.142786603142247
"CX3CL1","FGFR2",-0.142785708205158
"CDH13","PLAUR",0.142784179719733
"AQP4","LGR6",0.142783506075979
"PPP1R16B","SRCIN1",-0.142780897578259
"FIBCD1","KIT",-0.142776305837517
"CLCA4","CRYBG3",0.142765007814381
"LRCH2","MCEMP1",0.142759751065937
"EZR","FCGBP",0.142753080505524
"CRYBG3","SLC35G2",0.142751553075757
"ERBB2","PSD2",-0.142749179761582
"CLEC4F","EPCAM",-0.142748442201283
"NCS1","SLCO1A2",0.142745118966591
"GPRIN1","MC5R",0.142739605614496
"HAS1","SLC20A1",0.142739545973839
"CFL1","TREML4",-0.142731413389994
"SHKBP1","TXNIP",-0.142727338059945
"IL12RB1","PRRT3",-0.142717726599565
"CCR2","LGR6",0.142708763348209
"APOBR","NRXN1",-0.142708393906656
"CCDC136","GAB2",0.14270481257914
"ITGA7","SCUBE3",-0.142693254487207
"CST6","TPRN",0.142685902702868
"SERINC2","SHKBP1",0.142674330995959
"ANO2","MRGPRF",-0.142667870945537
"CCDC168","TEK",0.142654325671361
"MBP","PRKD1",0.14264950984807
"GPRIN1","PCDHB4",0.142635472955048
"MS4A15","PCDHA5",-0.142609071115162
"GABRG1","LPAR6",0.142602703320626
"CSPG4","FGFR2",-0.14259829733523
"CALCRL","EPS8",0.142588795079289
"GPR160","MYO1G",-0.142586867756555
"ITGA7","TXNIP",0.142586822362356
"FBLN2","SLC4A8",-0.142556263590244
"CCR2","CD9",-0.142545950042047
"EDA2R","RAI2",0.142519691554362
"PARD3B","TPRN",-0.142518563833813
"CORIN","RAB25",-0.142518086747978
"CEACAM7","KLK7",0.142513213746261
"ABCC4","GPC3",0.142512203288534
"CD48","NTSR1",0.142499754963898
"ATP8A2","PLPPR5",0.142486513002212
"PTK7","VANGL1",-0.142482901606763
"ILDR2","NTNG1",0.142482488074582
"ITGB3","SLC4A4",0.142479511764523
"DOK3","FAM171A1",0.142477091295
"IL2RG","PSD2",-0.142473740973739
"AQP4","TEK",-0.142473347080336
"CXCR2","RAB25",-0.142464499611702
"ROBO4","UBE2S",0.142433938007839
"RGS19","TTC7B",0.14243139516792
"AQP4","CFL1",-0.142430421803915
"FZD4","SEMA6D",0.142417985114731
"ANO2","CEACAM5",-0.142417538045424
"ADRB2","GPC3",0.142416266501183
"CDH4","FAM171A1",0.142410395937822
"CD48","NOS1",0.142393154108532
"GPRIN1","GUK1",0.142389818511583
"CDH5","FKBP2",-0.142385311599514
"ABCB1","SLC19A1",-0.142378822146445
"CLDN3","LRRC46",0.142374757595031
"CACNA1E","LSMEM2",-0.14237220905263
"CD248","GNB2",0.142352754579567
"ADGRA2","CDH8",0.14234869520526
"PTCH2","TEK",0.142347802660443
"ARHGEF15","CDH10",-0.142342537874878
"ADGRL2","EZR",-0.142338768369963
"FBLN7","SAMSN1",-0.142335206981002
"CHRNA2","SLC5A12",-0.142330540943057
"MCAM","SLC4A8",-0.142318267199573
"ADAM33","ALK",0.142314857145383
"ATP8A2","NTSR1",0.14231019884163
"CDH5","COBLL1",0.14230599284178
"AQP4","PKP3",-0.142305674054282
"NOS1","PPP1R16B",0.142286181503015
"CDH13","CHRNA1",0.142279137356451
"ARHGAP19","RAMP3",-0.142275471049527
"CDH13","PPP1R16B",0.142223622530948
"MC5R","SLC9A2",0.142221565351893
"UBE2S","XYLT1",-0.142221084542809
"C3orf14","KISS1R",-0.142216869340905
"CRYBG3","SRCIN1",-0.142209977828007
"ABCC4","FER1L5",-0.142202681667218
"GABRA3","LSMEM2",-0.142193432553866
"ABCA1","RGS19",-0.14218736238889
"DNAJC18","PTPRB",0.142160542087349
"CST6","LPAR3",0.142158766041557
"CACNA1I","EZR",0.142148951394101
"ABCC4","ABCG2",0.14214738872075
"IL6ST","NT5E",-0.142145834760027
"ANO1","IL6ST",0.142142404088592
"ARHGEF15","CACNA1E",0.142107174676742
"GPR160","SIPA1L3",0.142106092629147
"IL6ST","SLC26A6",-0.142103039490917
"FZD4","GNB2",-0.142083855113601
"ANKRD35","CEACAM7",0.14207879118803
"ANPEP","PLCD3",0.142078357582306
"PLCD3","SLCO1A2",-0.142072958039698
"MAS1L","SLC22A18",-0.142071819490246
"CCDC154","MMP25",0.142068627293559
"EDA2R","ESAM",0.142062175920104
"C3orf14","PLPP1",-0.14205326756881
"PPP1R16B","SLC20A1",0.142052178776458
"KIT","SEMA6D",0.142047364845053
"ERMN","ESAM",0.142041247494704
"PTPRM","SLC22A18",-0.142040308306283
"MPL","TMEM40",-0.142032922551582
"DDIT4L","NTNG1",0.142031538318107
"CMTM7","SLC24A2",0.142023752842931
"LRCH2","SHKBP1",-0.142016063427136
"LRRC46","LSMEM2",0.142013703345424
"NTSR1","SLC1A6",0.142012679218376
"FER1L5","MBP",-0.14198100973562
"AMOTL2","PCDHA5",-0.14198077306581
"ARRDC4","SLC4A8",-0.1419767220495
"ANO2","NECTIN4",-0.141963873960827
"ICAM2","PIK3C2G",-0.141957782701403
"SHKBP1","SIGLEC7",0.141956926046753
"CXCR2","KLHDC7B",0.141949552578379
"BLNK","GNG2",0.141947981142672
"ELN","KISS1R",-0.141945690745062
"CD248","MCEMP1",0.141932737689086
"BAIAP2L1","SLC1A6",0.141923484781033
"KISS1R","SLC14A1",-0.141898546096375
"PIEZO2","TNFRSF9",-0.14188601977189
"ADGRA2","SNTG2",0.141879892139678
"FIBCD1","SLC27A1",-0.141866605814249
"GPR160","ITGB3",-0.141866587440804
"CDH10","RAI2",-0.141862842720957
"GABRA2","UTRN",0.141861125314985
"FBLN2","MS4A1",0.141859721594541
"FAM171A1","LRRC46",-0.141843572178683
"AMOTL2","PTPRG",0.141835910764664
"PIEZO2","SRCIN1",0.141824594929955
"HAS1","PLEKHN1",0.141821425742302
"GPC4","IL12RB1",-0.141819758597962
"HSH2D","SLC24A2",-0.141817847179233
"FLVCR1","MCAM",-0.141802942328732
"DNAJC18","EDNRB",0.1418017964928
"CCR4","TRABD2B",0.141791859017097
"GPC4","NRXN1",0.141787759619888
"CRYBG3","GABRG1",0.141780121274594
"GABRA3","KCNH8",0.141778126705463
"EDA2R","ZBED3",0.141777628235407
"KANK3","UTRN",-0.14176847096227
"GPRIN1","TNFRSF9",-0.141764991880739
"ADRA1B","SLC14A1",0.14176412913737
"SLC27A1","SLC2A1",-0.141761459504156
"PIK3C2G","SLC24A2",0.141744186553274
"ABCA1","EDA2R",0.141732644529076
"GABRA2","GPC3",0.141731423605348
"FIBCD1","SUSD2",0.14172396475812
"CLEC4F","JAM2",0.141723611865133
"PPP1R16B","SHKBP1",0.141721286028597
"CD2","NCS1",0.141719888993484
"IL6ST","SEMA6D",0.141715354776566
"SRPRB","TRABD2B",-0.141713194057957
"CX3CL1","PTPRB",0.141710262004785
"EFNB1","SLC24A2",0.141709299566703
"BLNK","CHRNA1",0.141709062416918
"LIPJ","LRFN2",-0.141692066982766
"ARHGEF15","CLEC4F",0.141688156265652
"AMOTL2","MCEMP1",0.14168493153137
"ITSN1","SAMD4A",0.141676654863059
"LRFN2","PLAUR",-0.141674760158905
"GAS7","RGS19",0.141666389176014
"TNFSF13B","UBE2S",-0.141653648177967
"MCEMP1","SAMSN1",0.14165047707783
"PIEZO2","RAI2",0.141647365937162
"IYD","NT5E",0.141645460349066
"KIT","PARD3B",0.141644526083835
"KANK1","NOS1",0.141631927243729
"EZR","TMC5",0.141629387325251
"CST6","TRABD2B",0.141611161201415
"ARHGEF15","C3orf14",-0.141603678500691
"PLEKHG4","SCEL",-0.141598966371451
"BAIAP2L1","PTPRM",-0.141596107825969
"MET","PTPRG",0.141592880676942
"FFAR4","GALR1",0.141584538835088
"OXGR1","PSCA",0.14157042660256
"HLA-A","PTPRB",-0.141562880758284
"IL2RG","USP53",-0.141554115604118
"GPRIN1","KANK3",0.141544531578478
"GALR1","LPAR6",0.141539422928163
"ARHGAP19","TGFBR2",-0.141530875920059
"KCNH8","PCDHB12",-0.141530337261789
"BAIAP2L1","TPRN",0.141518117913977
"PLXNA4","SCEL",0.141514567646951
"BAIAP2L1","FKBP2",0.141509070408188
"SAMSN1","SLC1A6",-0.141506208062603
"CCR4","PIK3C2G",0.141503453113227
"PLPP2","SDC2",-0.141489741377188
"EZR","GRPR",-0.14147522680889
"BASP1","UTRN",-0.141467186006495
"ADAM33","FER1L5",0.141461708687731
"CRYBG3","ERMN",0.141461592675998
"PPP1R16B","TTC7B",0.141457453507365
"ADGRL2","ANPEP",0.141448714272159
"ADAM12","KCNB2",0.1414476652037
"CCR4","LHCGR",0.141436144488884
"ADAM22","CCDC154",-0.141419173244622
"LINGO1","LPAR3",-0.141418914145464
"LRRIQ3","RFTN2",-0.141405323981378
"CCR4","PLPP2",-0.141396842843801
"CD2","RAB25",-0.141391600446413
"HAS1","TRAT1",0.1413907284232
"CA9","MS4A1",-0.14138070245169
"CD9","PLEKHG4",-0.141344875085138
"MCAM","SUSD2",0.141340879545296
"AMOTL2","TMEM40",0.141332196974372
"EPS8","RAI2",-0.141331691576935
"CA9","HAS1",-0.141309084929492
"AQP1","CSF1",0.141303444419681
"CHRM3","ITGA7",0.141284204064827
"F2RL3","PTK7",0.141276772927259
"PTPRG","SLC27A1",-0.141261883497584
"KIT","PLPP1",0.141259046156861
"GNB2","MC5R",-0.141251209846864
"CSPG4","PCDHB4",0.14125077726438
"CD248","KCNB2",0.141250647725627
"CFL2","MRGPRF",0.141249024001046
"BLNK","TMC5",0.141234966616734
"ARHGAP19","HAS1",-0.141230721860131
"BLNK","NRXN1",-0.141212681306835
"CALCRL","FFAR4",0.141210446883946
"GPC4","OXGR1",0.14119517127561
"PLPP2","SLC22A18",0.141172680696011
"LRRC46","ROBO3",-0.14117007584677
"CDH4","CLDN18",0.141167939701576
"ANO2","AQP3",-0.141147417952706
"ADGRD1","CX3CL1",0.141142677783783
"CSF1","DGKB",-0.141137309246852
"FLVCR1","SCN5A",0.14113529521671
"AQP4","EHBP1",0.141131694797771
"EPS8","LRRC46",-0.141126528381134
"CACNA1I","ROBO3",0.141114677467898
"SIPA1L3","UBE2S",0.141113058259218
"GABRG1","SVIL",0.141092115377378
"EHBP1","IL12RB1",-0.141091181332495
"LPAR3","NECTIN4",0.141090446152894
"AQP1","FIBCD1",0.141089786285237
"FIBCD1","TTC7B",0.141086798682468
"KCNK9","PARD3B",-0.141077390361108
"EHD2","LPAR6",0.141076954425755
"AADAT","PTK7",0.141068489426166
"ITSN1","ROBO4",0.14106255993462
"GPRIN1","TRAT1",-0.141057188726089
"GFRA2","RECK",0.141053269948061
"CD9","FZD4",-0.141050935603402
"LSMEM2","TMEM40",-0.141049669686579
"MBP","NRXN1",0.141037918486658
"TREML4","UBE2S",0.141027047156338
"FAM171A1","SCUBE3",0.141021522929055
"CFL2","GNG2",0.14101550013748
"FLVCR1","JAM2",-0.141006297611708
"ADAM33","CCDC136",0.141003146778539
"FKBP2","MCEMP1",0.140999711798429
"CX3CR1","SLC2A1",-0.140995528027207
"IL6ST","PRRT3",0.140977795427152
"KCNH8","TPRN",-0.140973761150639
"MAS1L","TMEM40",0.140968824119623
"HSH2D","SLC16A7",-0.140938867797775
"EFR3B","LRCH2",-0.14092294342817
"ABCC3","FILIP1L",0.140921088492514
"FKBP2","IL2RG",0.140919394477974
"APBB1","CACNA1I",0.140918598705436
"EZR","SIPA1L3",0.140883964035624
"PCDHA5","PTPRB",0.140870823651776
"BLNK","SLCO5A1",0.140867962345332
"CDH5","PTCH2",0.140841763365662
"ARHGEF15","THBS2",0.140839449634246
"EPS8","OXGR1",0.140836375850587
"CDH2","SLC19A1",-0.140834529706398
"BAIAP2L1","HLA-A",-0.140828301400528
"KANK1","TRO",-0.140827633979641
"GNB2","TBC1D30",0.140796912119449
"ABCC3","NRXN1",-0.140793687540794
"OXGR1","PTPRM",-0.140790778001684
"RECK","SHKBP1",-0.140787288701742
"EPHB2","TRO",0.140752282549377
"CSF1","RAB25",-0.140747313502596
"HSH2D","IL12RB1",0.140745837162251
"ADD3","GALR1",0.140734775174781
"FILIP1L","PLEKHG4",-0.140725540880839
"ARHGEF15","SLC1A6",-0.14072221158337
"BAIAP2L1","SLC26A6",0.140702279863508
"LRRIQ3","MYO1G",-0.140691519521337
"IL2RG","TTC7B",0.140686724316427
"CYBRD1","LIPJ",0.140677188331367
"COL17A1","OCA2",0.140669484443617
"HLA-A","PRKD1",0.140662833982093
"CXCR2","PCDHB12",-0.140639049516378
"CCDC154","NTRK2",-0.14062984885143
"FER1L5","ZDHHC2",-0.140627750484057
"CD48","PSD2",-0.140608507950254
"EDNRB","SCUBE3",-0.140594097877458
"FBLN7","PLAUR",-0.140590955403688
"CCDC136","SLCO5A1",0.140575700198021
"CEACAM7","CFL1",0.140574781143328
"SVIL","XYLT1",0.140565889743185
"CCDC136","EDNRB",0.140559421763289
"ADAM22","ITGA7",0.140548652914277
"GRPR","USP53",0.14054699658137
"CDH4","F2RL3",0.140544647891953
"ADAM12","PLCD3",0.140525362291838
"EHD2","SLC19A1",-0.14050037163947
"GRPR","LRCH2",0.140493433416653
"ADGRL2","B3GALT2",0.140491268827975
"ARHGAP19","MBP",0.140476181374314
"SLCO5A1","VANGL1",-0.140473824861704
"ATP8A2","UTRN",0.140469102287062
"PCDHB12","PKP3",-0.140464529475538
"CHRNA2","LIPJ",0.140462176030332
"EFNB1","PIEZO2",-0.140455812817825
"TTC7B","XYLT1",0.140454386491144
"CYBRD1","VANGL1",0.14045356535017
"GPRIN1","SLC35G2",0.140453159561383
"GUK1","JAM2",-0.140448935768162
"CDH5","SLC4A4",0.1404450718789
"COL17A1","NT5E",0.140441084443237
"NT5E","SEMA6D",0.140435198244058
"APOBR","CLEC4F",0.140433525498032
"ABCA1","ROBO3",0.140426272621572
"CST6","SRPRB",0.140411972261424
"CACNA1I","SLC22A18",0.140409943456297
"MRGPRF","SHKBP1",0.14040918400441
"AQP4","NECTIN4",-0.140404650867013
"AQP1","SIPA1L3",-0.140400611090272
"SAMSN1","SLC4A7",0.140398751696461
"ABCA1","KLK7",0.140398130081782
"NRXN1","VANGL1",0.140378502854113
"GUK1","SAMSN1",-0.140377622656382
"ADGRL2","GALR1",0.140375550558277
"RGS19","RGS9BP",0.140373641315866
"GRIK5","PLEKHN1",0.14036729436154
"EFNB1","HAS1",0.140365583064902
"GABRA3","MCEMP1",0.140352335741095
"GRIK1","TNFRSF9",0.140339310393316
"AMOTL2","PCDHB4",0.140333567989998
"JAM2","NECTIN4",-0.140326940490606
"PLEKHG4","SLC19A1",0.140305396528973
"FLVCR1","GNG2",-0.14028275018104
"CALCR","LHCGR",0.140278895159475
"BASP1","TRO",0.140250587924913
"BAIAP2L1","LRP1",-0.140250201891884
"CST6","RFTN2",0.140235434385399
"ITSN1","SLC35G2",0.140233109400148
"GALR1","PLPP2",-0.140226459733482
"PTCH2","RAI2",0.140219342335792
"EHBP1","SLCO5A1",0.140216950206957
"GYPC","SLC14A1",0.140213661246153
"KLK7","PLEKHN1",0.140212321985225
"EDA2R","IL6ST",0.140205735067952
"IL6ST","SNTG2",-0.140204132401617
"GAB2","PSCA",-0.140203358700948
"CCR2","CEACAM5",-0.140199070922001
"SDC2","TEK",0.14018651088089
"CCDC154","CNR1",-0.140180420238181
"ABCA1","FAM171A1",0.140177913661997
"CA9","ITGA7",-0.140160264327305
"ERBB2","PKP3",0.140157112375822
"ARHGAP19","CX3CL1",-0.140134626531082
"ANPEP","RGS19",0.140119248778885
"CD2","PLPP1",0.140117838759512
"NCAM1","SVIL",0.140115401472549
"CLDN19","SLC4A8",0.14011128348975
"IYD","RECK",0.140103150914927
"B3GALT2","SLC26A6",-0.14009460566718
"DUS1L","LRP1",-0.140093946325966
"ALK","SLC24A2",0.140084538061096
"ADRA1B","LRRIQ3",0.140081064638592
"CXCR2","PSD2",-0.140074715672927
"CD2","SLC35G2",0.140068782279823
"ATP8A2","ELN",0.140057391539979
"ARHGEF15","IL12RB1",0.14005393120253
"GNB2","SLC4A8",-0.140043846591465
"CLDN3","PIK3C2G",-0.140038549153366
"CEACAM5","GABRG1",0.140036213665816
"TXNIP","ZDHHC2",0.140023176462887
"BASP1","ROBO4",0.139995135100995
"MAS1L","SUSD2",0.139992696495336
"EPS8","GYPC",-0.139979679487228
"SLC14A1","TGFBR2",0.139971228720036
"LSMEM2","PRKD1",-0.139964732496544
"FLVCR1","SUSD2",-0.139964585188187
"ANKRD35","TRABD2B",0.139962033920959
"ADD3","SIGLEC7",0.139957222593179
"ERBB2","TEK",0.139950875574233
"DSEL","KCNH8",0.139938077675479
"ICAM2","PKP3",-0.139935449085971
"ARRDC4","SHKBP1",-0.139929828758016
"CEACAM5","MYO1G",-0.139912957425255
"EPCAM","TGFBR2",-0.13990989348909
"EFR3B","PANX2",-0.139907099016524
"B3GALT2","DUS1L",-0.139886375530331
"CRHR2","THBS2",0.139862155069292
"MBP","SHKBP1",-0.139861155241974
"CFL2","ERBB2",-0.139858998701999
"PKP3","PLEKHG4",0.139858052609285
"MAGI1","TPRN",-0.139838857848336
"ARRDC4","BASP1",0.139838160699955
"ITSN1","SLC16A7",0.139831497903199
"PLEKHG4","PTCH2",0.139821882474517
"CDH4","LINGO1",0.139809924346598
"KIT","SLC26A6",-0.139801347463687
"CCR2","EZR",-0.139801050554646
"GPC3","SLC5A12",-0.139796593420698
"ADD3","SLC19A1",-0.13979463358313
"ARRDC4","PLCD3",-0.13978816289851
"BMX","PARD3B",0.139786513668848
"GRIK1","TRO",0.139779969809318
"NTNG1","SLC2A1",-0.139776396233079
"LIPJ","MS4A1",0.139769321798448
"NECTIN4","ZDHHC2",-0.139764934895673
"DDIT4L","KIT",0.139757488969101
"CXCR2","SLC2A1",-0.139753877663176
"ADAM12","CCDC69",0.139752653733194
"ADGRD1","KIT",0.139751047837337
"EDNRB","ITSN1",0.139749193030681
"ARHGAP19","CLDN9",-0.139745993256632
"ABCG2","PTCH2",0.139743217357769
"AQP5","CD9",0.139728044234761
"GNG2","LSMEM2",-0.139709046723372
"CCDC136","LRRIQ3",0.139699874561629
"CDH4","CLDN19",0.139683263880368
"BASP1","BLNK",-0.139681128944011
"CLEC4F","IL2RG",0.139672186419507
"NT5E","XYLT1",0.139671649668944
"GAS7","ITGA7",0.139668320728478
"ADAM33","IL12RB1",0.139666169334299
"GABRA2","ICOS",-0.139660177382637
"FILIP1L","KCNB2",0.139652634265415
"ELN","GRPR",0.139651708836109
"CRHR2","LINGO1",0.139650755713968
"EHD2","ITSN1",0.139649302926171
"ADGRA2","MPL",-0.139635178695331
"GRIK5","OXGR1",0.139625836070985
"CSPG4","ZDHHC2",0.1396246245138
"LRRIQ3","XYLT1",0.139622966654448
"MCAM","ZDHHC2",0.139622591916582
"NRXN1","PRRT3",0.139616165269
"LRFN2","PKP3",0.139612165142441
"ATP8A2","LOXHD1",-0.139590074622033
"CDH2","LRRC46",-0.139584821024942
"ABCC4","CEACAM7",0.13958359306973
"DDIT4L","SIGLEC7",0.139577530750181
"EDNRB","LPAR3",-0.13957701289255
"CNR1","MS4A1",0.139552109463967
"OXGR1","SLC4A4",-0.13954552325607
"GFRA2","MAP4K1",0.13954355812615
"B3GALT2","EPHB2",0.139539414332968
"TXNIP","USP53",0.139539054280856
"ALK","SCN5A",0.139536027869318
"CFL2","CNR1",0.139535446143305
"ABCA1","FZD4",0.139531312629639
"PLEKHG4","PLPP1",-0.139530224647523
"ABCC3","ALK",0.139525296473926
"FZD4","GRPR",-0.139514460191406
"CX3CR1","KLK7",-0.139513787094919
"JAM2","SLC26A6",-0.139510153777058
"AQP5","RAB25",0.139497215114372
"ELN","PSD2",-0.139496779639926
"KIT","PCDHB4",0.13949017793309
"ABCA1","PLEKHG4",-0.139489587122675
"AQP1","SRCIN1",-0.139488793099417
"CHRNA1","TTC7B",0.139484144770292
"DSEL","SLC14A1",-0.139482214150963
"CEACAM5","SIPA1L3",0.139477756686712
"ABCC3","PANX2",-0.139463855097837
"CLDN19","LRRIQ3",-0.139437993604172
"NRXN1","SLC4A8",0.139427804432775
"CCDC69","LRRIQ3",-0.139415130640607
"FCGBP","TEK",-0.13940604247495
"APOBR","RGS9BP",0.139399334920271
"IL12RB1","NRXN1",-0.139394060383691
"IL6ST","TRABD2B",0.139387035483666
"LRFN2","PCDHB4",0.139386780859958
"CD9","TMC5",0.139358215982058
"BASP1","CCDC168",-0.139356262881611
"CFL2","PLEKHG4",-0.139327282098471
"PANX2","SLC20A1",-0.139311780890879
"PSD2","SIGLEC7",-0.13931162345856
"CST6","IL12RB1",0.13930643466126
"CLDN9","PCDHA5",-0.139304550572885
"CD48","EFNB1",0.139288625906765
"CSF1","SLC13A3",-0.139281500109363
"CHRNA2","MCEMP1",-0.139273176764112
"CLEC4F","ICAM2",0.139259158226496
"EPS8","SCEL",0.139258187716952
"CNR1","CST6",-0.139252464535353
"CHRNA2","MCAM",-0.139235105074337
"PLXNA4","SLC14A1",0.139220514221567
"CD9","SERINC2",0.139219074172916
"CDH4","SLC9A2",0.139217295701425
"ADGRD1","CSF1",0.139216640801358
"LGR6","LRFN2",-0.139214599436555
"CLIC5","KCNH8",0.139213460337749
"DGKB","KLHDC7B",-0.139208991969145
"CLDN19","GRPR",0.139207750588266
"CDH2","GAB2",-0.139205636115461
"B3GALT2","RAI2",0.139195155532029
"ADGRD1","ANO1",0.139190823510212
"SLC5A12","TNNI2",-0.139181327403993
"CCR4","TRO",0.13917395287391
"CDH5","CORIN",0.139161296356225
"GAS7","LRFN2",-0.139136428611373
"ANO2","SLC26A6",-0.139134562026963
"ITGB3","OXGR1",-0.139128600063247
"ABCC4","CRHR2",0.13910282719331
"CLDN19","PTPRG",0.139089593004583
"ANO2","FGFR2",-0.139080063423115
"BLNK","EDNRB",-0.13907252624063
"CLEC4F","ELN",0.139068543044454
"CDH5","CXCR2",0.139050715323922
"RECK","SCEL",0.139040717024851
"LOXHD1","PTPRG",0.139036702119078
"DCT","KCNH8",0.139032134684518
"SLC35G2","TRO",0.139028469955256
"EDA2R","TRO",0.139027534112368
"CALCR","CDH5",0.139027470124762
"CCDC136","PTPRB",0.139013490401729
"CHRNA1","MC5R",0.139001333543907
"ADGRA2","SLC4A8",-0.138999500864047
"AADAT","EPHB2",0.1389885429349
"CCR2","HCAR3",0.138984890655402
"ADAM33","FIBCD1",0.138984018021966
"DGKB","TNFRSF9",-0.138977966745289
"CD48","SLC35G2",0.138971866373385
"CFL2","GNB2",-0.138968523786026
"PIEZO2","SLC27A1",-0.138954136512532
"PSD2","SAMSN1",-0.138949433310246
"BAIAP2L1","PIEZO2",-0.138931998962199
"BMX","CRB3",-0.138917319651975
"CACNA1E","MS4A15",-0.138904974851122
"LRP1","UBE2S",-0.138899058797692
"DSEL","RAI2",0.138889692636449
"ADRB2","COL17A1",0.138863720558724
"ANKRD35","SDC2",0.138853545795947
"ABCB1","AQP5",-0.138852666464997
"JAM2","SERINC2",-0.138850026904538
"ANO1","MMP25",0.138849577611239
"FILIP1L","GRIK5",-0.13884787994975
"CCR2","SCN7A",0.138843365515716
"NTSR1","TNNI2",0.13883737665529
"GUK1","KIT",-0.138828817059755
"JAM2","MYO1G",0.138811816159257
"CEACAM7","EDA2R",0.138809668648955
"MS4A1","PTPRB",0.138809658178308
"CST6","EPHB2",0.13880704209376
"LGR6","MET",0.138805250670354
"ADRA1B","PLEKHG4",0.138800942499495
"CCDC69","PLPP2",-0.138800410135148
"GRIK1","SEMA6D",0.138794448661606
"ADGRL2","TRO",0.138776800929341
"FIBCD1","PLPPR5",0.13875528937307
"ADGRL2","GPC3",0.138753659340537
"ARHGEF15","MAP4K1",0.138749262278703
"ATP8A2","PLXNA4",0.138741097791323
"CD2","GPR160",-0.138728467607917
"ADRB2","PIEZO2",0.138720311357403
"CLDN9","SLC13A3",0.138704924850808
"EHBP1","FIBCD1",0.138695410219458
"GABRG1","TREML4",-0.138693538473971
"CCDC154","CCR3",-0.138693512570746
"FLVCR1","TGFBR2",-0.138690627615043
"CLIC5","MCAM",0.138689647167512
"CFL2","SLC19A1",-0.138688739912232
"CCR4","SLC4A7",0.138686108652965
"CEACAM7","GRIK1",0.138685065675631
"DOK3","ITGB3",0.138665134849046
"ITSN1","PRKD1",0.1386599040358
"GNG2","TNNI2",0.138658496554864
"LRRIQ3","TMEM40",-0.138652691736603
"APBB1","CLDN18",0.138648339693715
"LGR6","SLC27A1",0.138643606873392
"FIBCD1","PLEKHG4",0.138641624657047
"CDH13","IL2RG",-0.138640826238166
"ABCA1","F2RL3",-0.138635980602708
"CFL2","SEMA6D",0.138618675881116
"HSH2D","TPRN",0.138616890631314
"AMOTL2","AQP4",-0.138614346365379
"ARHGEF15","EDA2R",0.138604433522894
"BLNK","ELN",0.138595540740198
"CA9","CFL1",0.138583617785503
"HSH2D","IL6ST",0.138570283312778
"MS4A1","UTRN",0.138567716962002
"CCR2","NRXN1",-0.138556815040484
"CCR2","ERMN",0.138549867799172
"LSMEM2","UBE2S",0.138546261721364
"GRPR","ITGA7",-0.138542288671606
"GLP2R","HAS1",0.138527986721631
"ABCB1","CD9",-0.138524278547321
"ITGB3","SLC4A7",0.138511172484414
"DCT","EHD2",0.13850349571084
"OCA2","SCN7A",0.13849890839855
"NTSR1","ROBO4",0.138498515337844
"FGFR2","SLC1A6",-0.138495735420492
"CRHR2","CX3CL1",0.13848930564333
"CLEC4F","SLC5A12",-0.138489186300941
"ESAM","GAB2",-0.138486453943177
"EDNRB","FBLN2",-0.13848016042401
"CLDN9","TBC1D30",0.138473984383459
"CLDN19","PPP1R16B",0.138471498876794
"ADGRD1","PTPRM",0.138466291589978
"ABCB1","BLNK",0.138438138714285
"ADRA1B","F2RL3",0.138437257134079
"ALK","SCEL",0.138435611055819
"EPB41L2","LIPJ",0.138428276581807
"FFAR4","KCNB2",0.138422812393591
"MS4A1","SHKBP1",0.138419843875041
"HSH2D","KANK3",0.13841913952502
"EPB41L2","EPS8",0.138413088544075
