"Gene1","Gene2","Correlation"
"EPS8","FCGBP",-0.222087114671606
"ILDR2","MMP25",-0.222086396643184
"CX3CL1","SLC26A6",-0.222080504473529
"GNG2","HSH2D",0.222077541734831
"ADD3","ITGA7",0.222073976489504
"ABCB1","PLCD3",-0.2220383682829
"ANPEP","FGFR2",0.222029429295802
"ABCC4","GNB2",-0.222007766603885
"NT5E","SLCO1A2",-0.222004136567694
"GLP2R","PLCD3",0.221989312715651
"DUS1L","SLC20A1",-0.221989175882593
"CLCA4","SLC2A1",0.221944538248517
"DGKB","NCS1",0.221943492139921
"FZD4","RHOJ",0.221932138730454
"HCAR3","KLK7",-0.221917833884761
"CDH10","PRIMA1",-0.221890238773153
"DGKB","TPRN",-0.221875297265386
"OXGR1","THBS2",-0.221874283129989
"MBP","NECTIN4",-0.221864032923302
"CMTM7","TBC1D30",-0.22186176138057
"HSH2D","MET",-0.221856528171854
"EDA2R","MAP4K1",-0.221855883757734
"FAM171A1","ITGB3",0.22180609434002
"CMTM7","PCDHB4",-0.221793626122244
"ABCA1","CCR2",0.221790096849528
"ITGB3","SRCIN1",0.221776306449803
"CSPG4","FBLN7",0.221769358382709
"ITSN1","SLC4A8",0.221766444900693
"ROBO3","SLC14A1",0.22174730358417
"KLK7","TMEM40",0.22174075767932
"DNAJC18","SDC2",0.221731833849941
"NRXN1","RGS9BP",-0.221717909640123
"FFAR4","RAB3B",0.221696466809413
"AQP3","LSMEM2",0.221692403688642
"CHRM3","RGS19",0.221676965576563
"PCDHA5","TTC7B",-0.221675673770155
"CNR1","GABRG1",0.221650324251568
"CRB3","LRP1",-0.22162938182114
"EPHB2","SLIT3",0.221625192177089
"MYO1G","SRPRB",-0.221612376931399
"LRCH2","SCN7A",0.221610124095529
"ERBB2","KLK7",-0.221607969566247
"ARRDC4","GRPR",-0.221601669654529
"CACNA1E","PCDHB4",-0.221578063750663
"CFL1","CLDN3",0.221558633205761
"ICOS","PKP3",-0.221556498466921
"APOBR","CRB3",0.221555465256177
"PTCH2","TTC7B",0.221551517199627
"CEACAM5","UTRN",0.221550249785763
"ADGRL2","SLC9A2",0.221532389469275
"CCDC168","CLCA4",0.221497031880894
"CLDN18","JAM2",0.221489311188957
"CCR2","FBLN2",0.221488621654903
"PTPRM","SLC5A12",-0.221480794939321
"OCA2","SRCIN1",-0.221463476621542
"COBLL1","PDE3A",0.22144649722123
"CEACAM5","SLC19A1",-0.221432392340169
"CNR1","COBLL1",0.221400567993608
"ADGRL2","LSMEM2",-0.221392278667149
"SLC19A1","TNFRSF9",-0.221379878884246
"CALCRL","SLC27A1",-0.221356859266812
"ADGRL2","COBLL1",0.221356703033879
"APOBR","BASP1",0.221346000706846
"ERBB2","TBC1D30",0.22134269635964
"CLDN3","FILIP1L",-0.221322185103056
"PPP1R16B","SLC24A2",-0.221322008876297
"COBLL1","SLCO1A2",0.221320766235261
"GABRA3","TMEM40",0.221314897706215
"GABRA3","MPL",-0.221264462243077
"SCEL","SLC16A7",0.221244394535561
"ABCC3","SERINC2",0.221233817125792
"F2RL3","PLEKHN1",0.221221437032419
"AMOTL2","CHRNA2",-0.221210457031069
"CXCR2","PLPP1",0.221208538798154
"CD99L2","RAB3B",0.221193840844331
"PLEKHN1","RGS19",0.221159666916983
"NT5E","SERINC2",-0.221153625555822
"MCEMP1","SLC19A1",-0.221133137667312
"CDH2","PCDHB4",0.221127754852326
"CD2","GABRG1",0.22112626523495
"EFNB1","TTC7B",0.221115626787225
"EHBP1","PLEKHN1",-0.221103570038099
"AMOTL2","PTPRM",0.221101823326897
"AQP5","FFAR4",0.221097967527036
"CEACAM5","NCAM1",-0.221090940135353
"B3GALT2","SCN5A",0.221088956668332
"B3GALT2","KCNK9",0.221078286322458
"BLNK","MS4A1",0.221065361694627
"CRHR2","NTRK2",0.221064374044
"CLDN18","CSPG4",0.221037529143876
"IYD","MCEMP1",-0.22100006983985
"SAMSN1","TREML4",0.220986278954104
"CFL2","SLC4A7",0.220985807423105
"ADD3","AQP3",0.220958474950009
"KLK7","RAB3B",0.220939032589143
"CHRNA1","PTPRM",0.220918760061436
"AQP3","FLVCR1",-0.220895850978209
"DGKB","TMC5",0.220893281141754
"GABRA2","SERINC2",-0.220872311932883
"ABCB1","MS4A15",-0.220863032012407
"HSH2D","LPAR3",-0.220856935781804
"GUK1","TRABD2B",0.220850866421244
"CXCR2","FCGBP",0.220839367708058
"CDH17","FGFR2",0.220817620893173
"SAMSN1","SRPRB",-0.220799303382628
"CDH17","FIBCD1",-0.220795791400915
"ADAM22","LOXHD1",0.22078533445522
"MYO1G","SAMD4A",0.220771170206251
"GAS7","SLC22A18",-0.220767094307145
"CRB3","PCDHA5",0.220764031064535
"CACNA1E","EPB41L2",0.220755006405226
"IL6ST","MMP25",-0.220743574312425
"FER1L5","PIK3C2G",0.22073733168992
"CDH2","MS4A1",-0.220728162255277
"PKP3","SRPRB",0.220720707696719
"ADAM12","DDIT4L",0.220718375486155
"AQP3","CCR4",0.220705327902141
"CALCR","TXNIP",0.220697241052072
"FILIP1L","ICOS",0.220690516064625
"CXCR2","HLA-A",0.22067064744413
"EDA2R","EPS8",0.220658466397807
"ITGB3","TTC7B",0.220644344903234
"SLC24A2","ZDHHC2",0.220642168531071
"AMOTL2","CDH13",0.220621631591584
"KIT","MC5R",0.220609194966817
"AQP3","PANX2",-0.220605564098354
"ADRA1B","GABRG1",0.220549141671607
"ANO1","PTPRG",0.220537661108545
"BAIAP2L1","CDH8",0.22053617863382
"ANKRD35","CD48",0.220533389938811
"MPL","MS4A1",-0.220528979071389
"FAM171A1","FBLN2",0.220513587173812
"ABCC3","USP53",0.220491848353525
"CALCRL","KISS1R",-0.220490028526855
"AMOTL2","GPC4",-0.220489376224076
"FER1L5","GABRG1",-0.220478250401379
"CCR2","LPAR6",0.220472767123143
"CFL2","XYLT1",0.220464988909376
"CCR3","SCN7A",-0.220462628130374
"CLDN3","SLC4A7",-0.220430830449078
"ADGRD1","RGS9BP",0.220390880300474
"CRHR2","SLC2A1",-0.220366998454366
"EFNB1","ERMN",0.220361673829928
"LIPJ","OXGR1",0.220352437713207
"JAM2","NTSR1",0.220336971918307
"ITGA7","LRRIQ3",-0.220330334603489
"FKBP2","RAB3B",-0.220326680323579
"CLDN19","PSCA",-0.220324717831715
"GPC3","UTRN",0.220319087579885
"ADAM12","NTSR1",0.22031816982748
"CD9","CRB3",0.220298941096964
"SCUBE3","SLC27A1",0.220289225270002
"EDNRB","FAM171A1",0.220259915398928
"DSEL","FER1L5",-0.220247368471648
"APBB1","CRYBG3",-0.22023745238642
"CNR1","SRPRB",-0.220229377646322
"AQP3","GNG2",0.220219949483895
"MAS1L","MPL",-0.220185261484747
"PCDHB4","TMC5",0.220179084860546
"ABCG2","DCT",0.220172538906238
"FKBP2","HLA-A",0.220140770355914
"DUS1L","GRPR",-0.220134469921528
"CMTM7","SLC27A1",0.220133446919426
"NCAM1","PTK7",0.220111666270308
"ABCC3","ARHGAP19",-0.220100482917622
"LPAR6","UBE2S",-0.220088051706184
"ANO1","MAP4K1",-0.220072979364885
"PPP1R16B","PRRT3",-0.220070119768802
"ATP8A2","NRXN1",0.220054202410013
"CFL2","CSF1",0.220053608280496
"CRYBG3","DSEL",0.21997129770776
"ABCC3","ADGRD1",0.219968981673281
"FKBP2","SLIT3",-0.219953318700806
"PLEKHN1","USP53",-0.21993726331494
"COL17A1","EFR3B",0.219933200232575
"CDH13","MAP4K1",-0.219930555232825
"ADD3","LPAR6",0.219924622640344
"DDIT4L","SLC24A2",0.219909692681699
"ABCG2","DNAJC18",0.219904122447535
"MS4A1","OCA2",0.219886228035883
"B3GALT2","CLDN18",0.219883174533888
"LSMEM2","SLC14A1",-0.219869033980018
"SLC14A1","SLC16A7",0.219854292354058
"GABRG1","TRAT1",0.219836601675656
"GYPC","TMC5",-0.219835866340427
"NTRK2","SCN5A",0.219833482099119
"EPCAM","IL6ST",-0.219830046685079
"CLEC4F","RAMP3",0.21981874174321
"CRB3","ITGB3",-0.219802515956571
"EZR","UTRN",0.219782561567763
"SVIL","TBC1D30",-0.219749839244625
"FBLN7","RFTN2",0.219744570759333
"PARD3B","THBS2",0.219740594669298
"ADAM22","SRPRB",-0.219737390682673
"KISS1R","TRAT1",-0.219710325886345
"CCDC154","GUK1",0.219678206852871
"EHBP1","USP53",0.219678041674149
"FGFR2","GNB2",-0.219666082822086
"PDE3A","SIGLEC7",0.219630249795874
"CCR4","KIT",0.219616380058963
"ADAM12","MS4A1",-0.219598821383163
"LRFN2","SCN5A",-0.219592621099203
"MUC1","SLC1A6",-0.219586377614945
"ABCC4","IL6ST",0.219583177307576
"PARD3B","SEMA6D",0.21957753829076
"HLA-A","PLXNA4",-0.21957302383833
"CDH17","MRGPRF",0.219539053915265
"CX3CR1","NTNG1",0.219527642839675
"DCT","SLC35G2",0.219527190563193
"ANKRD35","LRP1",0.219524698595855
"C3orf14","MS4A15",0.219523259860364
"CDH5","DUS1L",0.219516908823094
"CXCR2","FFAR4",0.219496372810591
"CFL2","GNB2",-0.219489513146449
"CHRNA2","MS4A15",0.219482590182938
"EHBP1","NECTIN4",0.21947986604352
"CLDN18","FBLN2",0.219463617386533
"CX3CL1","SLC16A7",0.219460133233564
"ILDR2","SDC2",0.21939276064949
"ADAM33","ERMN",0.219381918576762
"CLDN3","SLC19A1",0.219377664749849
"DSEL","NTSR1",0.21937680294718
"MBP","SLC4A7",0.219343005640545
"EDA2R","NTRK2",0.219337854057743
"CD248","SLC2A1",-0.219324835240407
"CLIC5","RFTN2",0.219298417738033
"CDH2","PTPRM",0.21929416134883
"CD2","FAM171A1",0.219290199987606
"LOXHD1","PTCH2",0.219289134196203
"ABCA1","PANX2",-0.219286747375518
"DUS1L","OCA2",0.219275404407392
"GYPC","LGR6",0.219274263798746
"BASP1","MS4A1",0.219242069744559
"CD9","LRCH2",-0.219234510525086
"CX3CR1","SRPRB",-0.21922663486084
"CALCR","SRPRB",-0.219214078458097
"CD2","USP53",-0.219207766252451
"SLC1A6","SUSD2",0.219179257173446
"FZD4","OCA2",0.219165215679579
"NTNG1","SLC4A7",0.21916098140369
"CALCRL","CNR1",0.219150163153021
"ADD3","CD9",-0.219142175527739
"KCNH8","SDC2",-0.219138101535935
"DNAJC18","EPHB2",0.219132419863589
"IYD","SLC20A1",0.219129847611617
"ADRB2","SIGLEC7",0.21911378387019
"ADGRD1","PRIMA1",0.219111415889308
"LPAR3","SLC5A12",-0.219107464198945
"PIK3C2G","PLAUR",-0.219100514891702
"MRGPRF","SIPA1L3",-0.219098979697144
"ADGRA2","ANPEP",0.219085215781372
"GRIK1","LSMEM2",-0.219066908139114
"CNR1","SLCO1A2",0.219054906814889
"CCDC168","SLC14A1",0.2190380052102
"ADRB2","SLC26A6",0.219031603172245
"FLVCR1","IYD",-0.219028112313927
"GLP2R","PDE3A",0.219018397405277
"PDE3A","PLPP2",-0.218989311188422
"LRFN2","PKP3",0.218987358450105
"SLC1A6","TNNI2",0.218985139852645
"EFNB1","FGFR2",0.218984619667347
"AQP3","CCR2",0.218967787215336
"CMTM7","FILIP1L",0.218965242766761
"FLVCR1","RGS9BP",-0.21894135438605
"EZR","PLAUR",-0.218916249173814
"NCS1","ROBO4",0.218915898884132
"JAM2","MBP",0.218900919069193
"CA9","OCA2",-0.218897064145276
"ATP8A2","XYLT1",0.218863176261673
"ICOS","SAMD4A",0.218863041690025
"AQP4","RAB25",0.21884340195207
"CDH4","PARD3B",-0.21884027481634
"ADAM12","TTC7B",0.218832667207903
"ADAM22","KCNB2",0.218823571907508
"ESAM","FBLN7",0.218808786606043
"CCDC69","CLEC4F",0.218805676744883
"DNAJC18","GAB2",0.218795958724649
"KANK1","PKP3",-0.218794547125149
"EHD2","TTC7B",0.218773594353982
"ADAM22","FBLN2",0.218770221976499
"CD2","ERMN",-0.218760599109071
"MRGPRF","PTK7",0.218757847332505
"MBP","PIEZO2",0.218757441116031
"ARRDC4","KLHDC7B",-0.218753954133702
"CCR4","DDIT4L",0.218722846131485
"DSEL","PTCH2",-0.21871673637378
"CCR3","KCNH8",0.218713812849237
"CD248","DDIT4L",0.218705766449062
"CD2","KISS1R",-0.218705766401576
"CCDC136","PSCA",0.218705029703574
"SLIT3","TXNIP",0.218690089196069
"LIPJ","PSD2",0.218653927772621
"AQP3","LPAR3",0.218642491097995
"CNR1","TNFRSF9",0.218636953360151
"MYO1G","NTRK2",0.218635241037543
"FFAR4","MS4A15",-0.218630259853661
"EDNRB","EFNB1",0.218625319420653
"BAIAP2L1","SLC16A7",-0.218620810991877
"ADD3","IL2RG",0.21859821359589
"ESAM","RGS19",0.21857152104577
"FER1L5","LRRIQ3",0.218541689096835
"ADGRD1","XYLT1",0.218513182391973
"ELN","UTRN",-0.218513109540878
"ABCB1","DNAJC18",0.218506048474119
"DOK3","SAMD4A",0.218498361454474
"GLP2R","NTSR1",0.218494036347697
"COBLL1","RAI2",0.218483961537556
"EDNRB","LINGO1",0.218482956074189
"ITGB3","MET",0.218480082791027
"GABRG1","GNG2",0.218475125368385
"CCR3","CD99L2",0.218440663482375
"EPCAM","KLHDC7B",-0.218427299614665
"GRIK5","MAS1L",-0.218412386710596
"NTSR1","RGS9BP",0.218357623788095
"CRB3","EFR3B",-0.218344203940649
"SCEL","SLC5A12",0.218338332008612
"CCDC69","ERBB2",-0.218333921583107
"ANKRD35","KCNK9",0.218332988078512
"AQP4","LSMEM2",-0.218326526935078
"DNAJC18","TRAT1",0.218307056478753
"SHKBP1","USP53",-0.218290379265357
"PLEKHG4","SDC2",-0.218281077082673
"HAS1","MYO1G",0.218253066585121
"SLC5A12","THBS2",-0.218247569613321
"RAMP3","TREML4",0.218236914644668
"CDH4","SLC24A2",0.218232355974295
"KLHDC7B","LIPJ",-0.218208010312525
"KCNK9","SHKBP1",0.218171077599641
"ANO1","SLC22A18",-0.218140080997113
"CDH10","XYLT1",0.218125529862061
"ABCC3","SLC20A1",0.218123673604943
"SLC27A1","TRO",0.218120720736008
"ABCA1","CDH17",0.218114448244358
"CFL2","SLC2A1",0.218091352709154
"PLEKHN1","SERINC2",0.218087981573939
"ABCA1","ERMN",0.218065930433666
"CD99L2","TRABD2B",0.218040174907992
"KLK7","TTC7B",0.217982279337113
"RECK","SLC26A6",-0.217980579581267
"CHRM3","SLC19A1",0.217965190948916
"PANX2","PTK7",0.217957058546978
"KCNK9","MS4A1",0.217952929118492
"GPC4","NOS1",0.217928403808536
"CLDN18","MYO1G",0.217917809439762
"ADGRL2","NCS1",0.21788362652822
"CALCR","ILDR2",0.21788014711341
"CX3CL1","ROBO4",0.217872211943203
"FAM171A1","GPR160",-0.217870659009658
"IL6ST","PCDHB4",-0.217851636226815
"GNB2","TNNI2",0.217837579357352
"NRXN1","TMEM40",-0.217827153673155
"ROBO3","SCN5A",0.217821692233743
"SDC2","UBE2S",-0.217804149186781
"MCEMP1","SDC2",0.217803110440302
"CCR4","GABRG1",0.217793294920943
"EFNB1","GPRIN1",0.217768084339161
"JAM2","SLC22A18",-0.217766739653246
"SLC22A18","TEK",-0.21772181623405
"FIBCD1","SAMSN1",-0.217694599215911
"MRGPRF","NTRK2",0.217685249527202
"CHRNA1","ERMN",0.217673568966986
"EFNB1","MYO1G",0.217667549474343
"FFAR4","NTRK2",0.21766646874891
"CDH8","KANK3",-0.217651288907764
"ITSN1","TBC1D30",-0.217649461747929
"CDH5","EDA2R",0.217621200138491
"CLDN18","TEK",0.217604848173686
"OCA2","ZBED3",-0.217601597623399
"CD9","EPB41L2",-0.217576531747752
"NRXN1","SLC26A6",-0.217576188272822
"ICOS","PLXNA4",-0.217539997081135
"RAI2","THBS2",0.217532076936429
"PLEKHG4","TRAT1",0.217503481710347
"AMOTL2","CA9",0.217499026404563
"CCR2","GNB2",-0.217468179765129
"CYBRD1","EFNB1",0.217463741875785
"ROBO3","SAMD4A",0.217430235089284
"CFL2","LHCGR",-0.217425919894779
"CST6","SCUBE3",0.217412634970146
"FBLN7","SDC2",0.217410836406752
"KLK7","MCEMP1",0.217405596204669
"CMTM7","FKBP2",0.217392052254829
"COBLL1","FBLN7",-0.217378079470113
"NCAM1","RHOJ",0.217350993165785
"MCAM","NTRK2",0.217345800447348
"EFNB1","KCNB2",0.217330682913308
"MS4A15","PLCD3",0.217328791962248
"CRYBG3","MUC1",0.217324460128427
"PTPRB","SLC4A7",0.217324414548505
"GPR160","NTRK2",-0.217300955163684
"FKBP2","SCN7A",-0.217295237531113
"LRCH2","SLC19A1",-0.217293305303339
"KLHDC7B","TREML4",0.217291876074261
"AQP3","ITGA7",0.217275367272823
"CX3CL1","HLA-A",0.217265927661628
"HAS1","PLCD3",0.217236861025752
"FCGBP","GABRG1",-0.217231405064209
"EPCAM","KIT",-0.217211691598718
"ANO2","PCDHB4",0.217203663312483
"CLDN18","FBLN7",0.217203440622864
"BAIAP2L1","CLIC5",-0.21718733216286
"BAIAP2L1","GABRA3",-0.217180852977409
"DDIT4L","PLPP2",-0.217171529128696
"APBB1","HAS1",0.217163445038959
"RGS9BP","SLCO1A2",0.217148154461883
"CD48","EPCAM",-0.217136913311644
"CALCRL","CYBRD1",0.217132420122785
"ABCC3","MET",0.217102286791481
"GYPC","MAGI1",-0.217092398047907
"CSPG4","RGS19",0.217086398659595
"GYPC","SDC2",0.217079056013884
"B3GALT2","NRXN1",0.217074732841462
"DDIT4L","SLC22A18",-0.217062670674046
"CACNA1I","SAMD4A",0.217056398319088
"IL6ST","SLCO5A1",-0.21705486303819
"SEMA6D","TRABD2B",0.217052165923116
"PTPRG","TNFRSF9",0.217050145602538
"PPP1R16B","SEMA6D",0.217040540096872
"CD48","NOS1",0.217030677578031
"NTSR1","SLC27A1",0.217013398593175
"EFR3B","PLEKHN1",-0.217012002656152
"GLP2R","HAS1",0.217011165692877
"PLAUR","XYLT1",0.217006825084342
"LPAR3","SRPRB",0.21699825639246
"CORIN","GRIK5",0.216994014567722
"FZD4","OXGR1",-0.216969611201884
"ALK","IL6ST",-0.21694924026826
"SLC1A6","SLC27A1",0.216939252404365
"MMP25","SIPA1L3",0.21693910234767
"C3orf14","PLEKHG4",-0.216933370915247
"CLDN18","TNFRSF9",0.216906311616626
"MMP25","USP53",-0.216880561583422
"CLIC5","CX3CL1",0.216867709144957
"FAM171A1","FFAR4",0.216859096169251
"CA9","KANK3",-0.21684052529557
"ANKRD35","BASP1",0.216834292594987
"FAM171A1","GRPR",-0.216831109513382
"CX3CL1","FBLN2",0.216818623609354
"CDH10","PIK3C2G",0.216816361129466
"MBP","OCA2",0.21681561305406
"KLHDC7B","SLC22A18",0.216811593865135
"CLDN9","PIEZO2",-0.216789407608658
"CX3CL1","LOXHD1",0.216786370670293
"ADGRD1","PRKD1",0.216784391382174
"CDH2","OCA2",-0.216783427681166
"EHD2","KCNH8",-0.216776080310437
"CCR3","CFL2",0.216759814930455
"GAS7","NTSR1",0.216757839471173
"EZR","HLA-A",-0.216752021350126
"CD99L2","PLCD3",0.216729111497192
"KCNH8","RGS9BP",0.216699716816851
"ROBO3","TPRN",0.216696712594984
"LOXHD1","SDC2",0.216682201889433
"AQP5","ERBB2",0.216656712803054
"KIT","KLHDC7B",-0.216618338800607
"MAS1L","MBP",0.21661332384104
"CD9","GYPC",-0.216564797118581
"ABCC3","AMOTL2",0.216563271480703
"ANO1","CHRNA2",-0.216562340188199
"CD48","SLC20A1",-0.216562240299524
"GPC3","TGFBR2",0.216546007379666
"CDH13","PANX2",-0.216535606402505
"LRP1","PTK7",0.216531997769313
"PRKD1","PTPRB",0.216531571685483
"FIBCD1","TNFSF13B",-0.216524059943869
"AQP5","SLC4A7",-0.21650832272836
"CD2","EDA2R",-0.216498137410999
"BMX","CACNA1E",0.216485768044355
"SNTG2","THBS2",-0.216485337617057
"SLCO5A1","TMC5",-0.216476721669466
"CD248","THBS2",0.216475986269032
"PTPRB","SLCO5A1",0.216466945266569
"CALCRL","PSD2",-0.216465225312561
"GNB2","TPRN",0.216443490102296
"ROBO3","SLC22A18",0.216443465213571
"ALK","USP53",-0.216440991275796
"IL6ST","PIEZO2",0.21640145310416
"FAM171A1","FBLN7",0.21639854748966
"CFL1","PDE3A",-0.216362693048457
"EHBP1","PTK7",0.216359526894024
"ADGRA2","SVIL",0.216355865715408
"CEACAM7","KCNB2",-0.21634499918718
"ERMN","GPC3",0.216338122273501
"CDH5","MMP25",0.216334405830943
"CEACAM7","TBC1D30",0.216312861539046
"CLCA4","DNAJC18",-0.216297260182958
"DCT","KCNH8",0.216296829184532
"GPC3","SLCO5A1",0.21626599474296
"ANO1","PTCH2",-0.216264522014198
"FFAR4","ITGA7",0.216250968516837
"ADRA1B","CRB3",0.216219154707565
"DDIT4L","LRP1",0.216208128753068
"FCGBP","SLIT3",0.216200182824252
"ITSN1","MC5R",-0.21619761500122
"F2RL3","PLAUR",0.216196041397853
"CLDN9","UTRN",-0.216130522366072
"PSCA","SLC4A7",-0.216119136837611
"GYPC","SLCO5A1",0.216109777019574
"AQP3","ZDHHC2",0.216098308729762
"NRXN1","PPP1R16B",0.216093540782611
"CFL1","SLC9A2",-0.216045619228535
"EPB41L2","TRO",0.216032627642981
"CEACAM5","PIK3C2G",-0.216029853007556
"CDH10","SLC2A1",0.216012142896389
"ICOS","NECTIN4",-0.216009366417738
"CLDN3","KANK1",-0.216001773405164
"CSF1","SLC27A1",0.216000392865971
"CLDN18","GRPR",0.215955470149522
"SDC2","SVIL",0.215948179649655
"MMP25","SLC4A8",0.215944711096291
"CX3CL1","EPB41L2",0.215934434483583
"NECTIN4","ZDHHC2",-0.215933223931768
"NTRK2","SERINC2",-0.215922993431563
"ITGA7","ZDHHC2",0.215922916443261
"DGKB","ESAM",0.21590749200873
"CRHR2","EDNRB",0.215903469818735
"EHBP1","GRIK1",0.2158947163409
"DUS1L","PARD3B",-0.215874464527923
"FFAR4","LINGO1",0.215858591713016
"CFL1","MC5R",0.215846418833024
"GYPC","LINGO1",0.215839276849608
"BMX","MMP25",0.215835594277823
"GLP2R","PRKD1",0.21582771026734
"EFNB1","HCAR3",-0.215821530179659
"FBLN7","SLCO5A1",0.215817079268452
"ITSN1","SLC9A2",0.215810689323641
"DOK3","MS4A15",-0.215807733482751
"CRYBG3","PPP1R16B",0.215801149021852
"CCDC154","PRRT3",0.215793859593557
"EPB41L2","NTSR1",0.215792035536695
"ARHGEF15","PCDHB12",0.215768152270865
"MS4A15","PDE3A",-0.215747888236503
"MMP25","SLC2A1",-0.215745154909135
"IL12RB1","SLC20A1",-0.215735118109837
"ANPEP","RHOJ",0.215732646090516
"EPS8","PKP3",-0.215729989984788
"SCUBE3","SNTG2",-0.215719705587506
"LINGO1","RFTN2",0.21571821916809
"CALCRL","EDA2R",0.215706785443952
"ITGB3","LRFN2",-0.215700983339174
"ANO1","TRABD2B",0.215699077895588
"ANO2","TMC5",-0.215674650672514
"MMP25","SAMD4A",-0.215672129975555
"ADAM33","ADRA1B",0.21566725820481
"GALR1","SLC35G2",0.215666017360258
"FILIP1L","PLPPR5",0.215662984663005
"CXCR2","HAS1",0.215661832691321
"PTPRM","ROBO3",0.215651305413354
"NCS1","UBE2S",0.215646854706521
"ABCB1","DGKB",0.215638170218624
"ADRA1B","CHRM3",0.215623089523379
"COBLL1","FILIP1L",0.215587796435136
"ADRB2","DDIT4L",0.21558520527028
"CLIC5","FBLN7",0.215566209800191
"CHRNA2","FIBCD1",0.215544764723192
"LINGO1","MAS1L",0.215541695052309
"CDH13","SRPRB",-0.215528694456849
"CDH10","IL2RG",-0.21550560726561
"ADRA1B","SLC14A1",0.215504155771158
"GAB2","LRFN2",-0.215504096007158
"MBP","UTRN",0.215454668685187
"CCR4","RECK",0.21543595818263
"GPR160","MYO1G",-0.215435267685503
"LINGO1","LRP1",0.215435081283049
"KLHDC7B","NTSR1",0.215434912624944
"PCDHB4","PDE3A",0.215419127180728
"BAIAP2L1","GFRA2",-0.215409633929732
"RHOJ","TRAT1",0.21539759889031
"CEACAM5","SLC14A1",-0.215393962335424
"CDH13","FER1L5",-0.215361770697229
"ABCC3","CEACAM7",0.215359094288698
"GUK1","SLC4A8",-0.215356544439007
"FLVCR1","TNFSF13B",-0.215251132952913
"APOBR","CHRNA2",0.215239831022862
"ITGB3","LIPJ",-0.2152135241404
"CCDC69","EHBP1",-0.215204314178444
"ANKRD35","COL17A1",0.215192299697502
"DGKB","SLC35G2",0.215178230443083
"PDE3A","TREML4",-0.215172836907439
"PLPP2","ROBO4",0.215163707824077
"ADAM33","VANGL1",-0.215144664646936
"ANKRD35","TMC5",-0.215143579223076
"PLCD3","PLXNA4",0.215107409314347
"CFL2","HCAR3",-0.215094304437839
"IL2RG","NTRK2",0.215081640066459
"AQP1","CNR1",0.215073138746126
"CCDC69","EDA2R",-0.215065986546884
"FILIP1L","PTK7",0.215063398241552
"ABCB1","NRXN1",0.215031559364207
"BASP1","EDA2R",0.21499413144385
"AQP3","MRGPRF",0.214991724904572
"GNB2","RAB25",0.214984553735411
"MMP25","PLEKHG4",0.214960437213272
"CYBRD1","GNG2",0.214950251473932
"CX3CR1","GYPC",0.214948523412426
"IL2RG","PLXNA4",-0.214944220013901
"ITGB3","MCEMP1",0.214932863883299
"MC5R","MS4A1",-0.214932539531437
"CLDN3","SIPA1L3",-0.214905031427882
"ANKRD35","DOK3",0.214891721368072
"PLCD3","PTPRM",0.214867614133841
"ERMN","MMP25",-0.214854418296944
"GPC4","MBP",0.214852478594177
"GUK1","SIPA1L3",-0.214844439319932
"IL2RG","LOXHD1",0.214799575120291
"ANKRD35","CCDC136",0.214797880134659
"COL17A1","PTPRB",0.214785270227313
"ANPEP","SLIT3",0.214774976905735
"AQP3","LRRIQ3",-0.214766059303121
"B3GALT2","CFL2",0.2147422912236
"ADD3","SLC16A7",0.21474179021861
"CD2","RGS9BP",0.21468215101436
"CCR4","ERBB2",-0.21465712543333
"EPHB2","SLC4A8",-0.214656731539102
"FCGBP","PLPP2",-0.214644856768572
"SLC22A18","SLC4A7",-0.214637263107034
"ARHGAP19","MCAM",-0.214612170929099
"CEACAM7","SERINC2",0.21459867636806
"ARHGAP19","ESAM",-0.214587546477165
"MRGPRF","ZBED3",-0.214585589808637
"DSEL","PSCA",-0.214553235713566
"CD48","USP53",-0.214543624982926
"CEACAM5","CHRM3",0.21454287293536
"CALCRL","SAMD4A",0.214539429307219
"COBLL1","PTPRG",0.214536617511926
"CALCR","ZBED3",-0.214524723851416
"CCDC154","PLEKHN1",0.214513923565045
"CDH13","USP53",0.214472563314019
"ERMN","TRAT1",-0.21446483265234
"AQP3","FILIP1L",0.214461615955881
"AMOTL2","GLP2R",0.214459724897075
"MS4A15","PTPRM",-0.214453476161737
"COL17A1","SLC14A1",0.214442844621205
"CRB3","SLIT3",-0.214441410035877
"COL17A1","SLC4A8",0.214438515965691
"EFR3B","KCNK9",0.214426635729145
"ICOS","KANK3",0.214424936038114
"AQP1","ICOS",0.214379734098178
"AMOTL2","PDE3A",0.21436951520428
"ABCC4","CALCRL",0.214368265141814
"FAM171A1","MCEMP1",0.214345550884138
"MMP25","THBS2",-0.214332213581389
"CA9","EFNB1",0.214327957761309
"GPRIN1","PLPP1",-0.214312232594857
"FFAR4","HSH2D",0.214282448788773
"OCA2","TRAT1",0.214261428848645
"FAM171A1","SCN7A",0.214259550805972
"CACNA1E","CLIC5",0.214259167180657
"LHCGR","SIPA1L3",0.214250872677651
"RGS9BP","SLC5A12",0.214244931842752
"LINGO1","SLCO5A1",-0.214236393947064
"PCDHB12","TEK",0.214231307192972
"F2RL3","SRCIN1",0.21420464844341
"PLPP2","RAB25",0.214199974377897
"FAM171A1","GPRIN1",0.214194336616538
"RAI2","SLC5A12",-0.214189673658976
