"baseMean","log2FoldChange","lfcSE","pvalue","padj","gene"
5062.3901596127,1.11388911559069,0.105375825199527,6.02050130317023e-27,2.06245663283614e-26,"ENSG00000090661"
1373.87374754497,0.146039410171185,0.0751016515414676,0.049509176011205,0.058775561986786,"ENSG00000090674"
4005.2902820598,-0.146638758772836,0.0396789595487156,0.000210431017191227,0.000297905621343631,"ENSG00000090686"
1883.43658899887,-1.53143907343669,0.0787345984375319,2.59731854913954e-85,3.37892275550348e-84,"ENSG00000090776"
2297.49754321577,-0.678471540358993,0.0732960319947492,8.7230476662355e-21,2.44495145543471e-20,"ENSG00000090857"
10596.7981507025,0.561924087862338,0.0691109566723666,2.30769356829479e-16,5.55920342425221e-16,"ENSG00000090861"
12180.9510890897,-0.721669502663144,0.0490275859200069,1.79153244728179e-49,1.14367300787037e-48,"ENSG00000090863"
1646.18839938252,4.31259346587703,0.105864287782495,0,0,"ENSG00000090889"
4446.1118328774,-0.197337688645441,0.0466662476429727,2.17999641728325e-05,3.2745658685238e-05,"ENSG00000090905"
1455.88989145079,-0.277253591278171,0.0632667189024714,1.00967066148243e-05,1.54558478815998e-05,"ENSG00000090924"
29.9550689107593,2.66527565672945,0.272861653860917,9.71950649195654e-24,3.00106698983119e-23,"ENSG00000090932"
979.860080375337,1.63599775390329,0.109207919864485,8.05866948248462e-52,5.45475038472642e-51,"ENSG00000090971"
743.601081617112,-0.531738512749131,0.108528790548069,5.49179011898954e-07,8.93484052025416e-07,"ENSG00000090975"
2238.14079464216,-0.145296823752004,0.0408620536562862,0.000361754913695246,0.000504873339176402,"ENSG00000090989"
1724.70671833294,0.188976636461326,0.0505907850813384,0.000174814154909455,0.000248864396088437,"ENSG00000091009"
10.1958648668992,0.894369026343489,0.159130567030205,4.56218957369192e-09,8.23856460883177e-09,"ENSG00000091010"
6097.82496131737,-0.216932220039091,0.0926829371390771,0.0174508278078332,0.0215846609343912,"ENSG00000091039"
917.417052139146,0.489441015729408,0.0733867846969943,1.60651682838013e-11,3.2149434485201e-11,"ENSG00000091073"
170.034752582712,-0.14198036588553,0.0894131700465976,0.107293731059443,0.123280504310604,"ENSG00000091106"
1495.5419092959,0.633556043064066,0.0587556829241227,1.91274508092232e-27,6.6595968339703e-27,"ENSG00000091127"
14.8446628759335,-1.28494837899189,0.118215054759235,1.83469042961631e-28,6.58392212580709e-28,"ENSG00000091128"
1034.68558173752,1.62736950326194,0.198978560766723,2.26043269666708e-17,5.63317898085768e-17,"ENSG00000091129"
10694.4816226141,-0.678267571192983,0.0871813163595547,2.99469799749441e-15,6.94008068417138e-15,"ENSG00000091136"
103.329278844883,-1.66288410707366,0.147711489495028,1.67506836993983e-30,6.37245218973268e-30,"ENSG00000091137"
330.801109621078,-3.51358040760191,0.261178278043098,2.97998654270361e-42,1.58499505402441e-41,"ENSG00000091138"
5859.22051205301,-0.266120313597005,0.0649577999803926,3.64308950918408e-05,5.39999725258474e-05,"ENSG00000091140"
1822.33872274809,-0.0969213626231139,0.053543498774502,0.0688561170249096,0.0807357995401078,"ENSG00000091157"
5278.88548292884,0.341004977257712,0.0512840704381922,2.34731682276401e-11,4.66635939943426e-11,"ENSG00000091164"
20.4045117258873,-0.171281507877993,0.171257047977556,0.293381798587191,0.320367747626931,"ENSG00000091181"
511.657792782966,-1.40375864373679,0.171844876536606,3.0443950357311e-17,7.55444369568062e-17,"ENSG00000091262"
7336.20388710499,0.243594219582971,0.0642020508734685,0.000131762177092381,0.000188966134705499,"ENSG00000091317"
8221.27873971578,-1.62192694019866,0.10849839502547,1.31304259338527e-51,8.84504162346847e-51,"ENSG00000091409"
633.493286851866,-0.583017897911635,0.100262722128361,3.11809456530507e-09,5.6715293260233e-09,"ENSG00000091428"
7167.39240472882,-1.49320856594287,0.103838147803497,6.37451095050427e-48,3.93937288328887e-47,"ENSG00000091436"
1.89427930084053,-1.5218089800044,0.330077667641621,3.23997579473834e-07,5.32842443616893e-07,"ENSG00000091482"
5511.38014793385,0.630812811141824,0.0632753536078606,9.63402837173522e-24,2.9752198424104e-23,"ENSG00000091483"
1719.25698838445,-0.150645385403089,0.119885065740327,0.197628073814358,0.220746532717863,"ENSG00000091490"
2285.17273705223,-4.21569228996267,0.226652334253416,3.8892918441602e-78,4.43279207207805e-77,"ENSG00000091513"
15737.7363881154,0.229554242388956,0.0784004202664734,0.00306674722058976,0.00401662045525621,"ENSG00000091527"
86.7749657970254,0.0998830476527464,0.101769947337875,0.317672286110712,0.345436035423276,"ENSG00000091536"
6186.17186072101,-0.0209960829074527,0.0522744644226331,0.686523416107619,0.708666616798851,"ENSG00000091542"
1067.36655957415,-1.64818597252275,0.0968768792183388,5.34448365683848e-66,4.88431258844837e-65,"ENSG00000091592"
342.731438797309,-0.936911261685018,0.113204070796496,2.73104721877825e-17,6.79492297973886e-17,"ENSG00000091622"
2120.32041142881,-0.187101777405536,0.069335362007313,0.00648756101106269,0.00830632811532015,"ENSG00000091640"
430.115475415412,2.79883973837749,0.0975226689942266,2.82703836779428e-182,1.60778256363003e-180,"ENSG00000091651"
1146.42507286032,-1.41412896365085,0.124939900227807,1.0487310693082e-30,4.00870545429933e-30,"ENSG00000091656"
51.917986607904,-5.81283499346265,0.207803751011052,1.64375389677432e-173,8.06437332296731e-172,"ENSG00000091704"
963.988730313641,0.0843413748462885,0.0486476290122523,0.0816841901351681,0.0950554166138131,"ENSG00000091732"
35537.8334031191,2.27461707655337,0.118920228982171,9.19443788846622e-83,1.12895089288432e-81,"ENSG00000091831"
138.938116574848,-0.850342821761981,0.125711765709174,3.572000587935e-12,7.35008652943379e-12,"ENSG00000091844"
923.105738996918,-0.536422734891997,0.108789491812839,4.63588297520852e-07,7.57233204004077e-07,"ENSG00000091879"
3324.11899930689,0.674998895297766,0.147436016307929,1.93455653380225e-06,3.06189589037487e-06,"ENSG00000091947"
1053.49547166513,-1.66929513604631,0.0810743111269944,2.73663660595148e-95,4.3543044068608e-94,"ENSG00000091972"
22730.4334416212,-2.52920247790581,0.140682633106138,1.8402265680144e-73,1.93493904097154e-72,"ENSG00000091986"
97.6292395945065,-4.15921449444393,0.185975418933421,1.07563670129102e-111,2.28338817522484e-110,"ENSG00000092009"
12405.14992277,0.969862752275525,0.062911915494499,2.52394672761596e-54,1.81186009435766e-53,"ENSG00000092010"
